New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle,actual_vel_x
66.715377000,30.518559000,30.889526,43,217.249619,22813,0.0012,-0.128,2.297,0.935,-0.001,0.006,0.014,-0.123,0.046,-0.039,-0.075,0.058,-0.058,-0.274,2.253,0.126,1508,1300,900,1494,-335.888,4.169,-3168.289,1,82,0,-0.073,-0.336,0.001,0.407,-0.146,-0.043,-0.809,61.327,2.939,0.000,0.409,0.019,64.267,-0.001
66.728446000,30.531628000,30.899231,43,94.206314,22814,0.0034,-0.128,2.297,0.935,0.001,0.004,0.017,-0.128,0.046,-0.040,-0.170,0.027,-0.074,-0.274,2.253,0.126,1508,1300,900,1494,-336.034,4.126,-3169.300,1,82,0,-0.073,-0.336,-0.001,0.410,-0.146,-0.043,-0.809,61.356,2.960,0.000,0.409,0.019,64.316,0.001
66.735875000,30.539057000,30.910095,43,76.557953,22815,-0.0034,-0.128,2.297,0.935,0.003,0.002,0.018,-0.133,0.045,-0.041,-0.238,0.011,-0.082,-0.274,2.253,0.126,1508,1300,900,1494,-336.180,4.083,-3170.312,1,82,0,-0.073,-0.336,-0.003,0.412,-0.146,-0.043,-0.809,61.383,2.980,0.000,0.409,0.017,64.364,0.003
66.745010000,30.548192000,30.919800,43,134.698273,22816,-0.0006,-0.128,2.296,0.936,0.003,-0.001,0.020,-0.137,0.045,-0.042,-0.303,0.010,-0.097,-0.274,2.253,0.126,1507,1300,900,1493,-336.326,4.040,-3171.324,1,82,0,-0.073,-0.336,-0.003,0.413,-0.146,-0.043,-0.810,61.409,3.001,0.000,0.409,0.018,64.410,0.003
66.757544000,30.560726000,30.929749,43,109.541023,22817,0.0026,-0.128,2.296,0.936,0.003,-0.002,0.021,-0.141,0.046,-0.043,-0.313,0.017,-0.095,-0.274,2.253,0.126,1507,1300,900,1493,-336.473,3.997,-3172.336,1,82,0,-0.073,-0.336,-0.003,0.413,-0.146,-0.043,-0.810,61.433,3.021,0.000,0.410,0.016,64.454,0.003
66.768193000,30.571375000,30.939758,43,79.833946,22818,0.0006,-0.128,2.296,0.936,0.003,-0.005,0.022,-0.143,0.048,-0.044,-0.287,0.066,-0.098,-0.274,2.253,0.126,1506,1300,900,1493,-336.619,3.954,-3173.348,1,82,0,-0.073,-0.337,-0.003,0.412,-0.146,-0.043,-0.810,61.455,3.042,0.000,0.410,0.015,64.497,0.003
66.780302000,30.583484000,30.949951,43,93.949646,22819,0.0019,-0.128,2.296,0.936,0.002,-0.003,0.023,-0.142,0.049,-0.044,-0.189,0.075,-0.070,-0.274,2.253,0.126,1507,1300,900,1493,-336.765,3.911,-3174.361,1,82,0,-0.073,-0.337,-0.002,0.411,-0.146,-0.043,-0.810,61.476,3.062,0.000,0.410,0.014,64.538,0.002
66.785220000,30.588402000,30.959656,43,82.630974,22820,-0.0048,-0.128,2.296,0.936,0.006,0.001,0.021,-0.143,0.050,-0.045,-0.161,0.091,-0.077,-0.274,2.253,0.126,1507,1300,900,1493,-336.911,3.868,-3175.374,1,82,0,-0.073,-0.337,-0.006,0.416,-0.146,-0.043,-0.810,61.511,3.083,0.000,0.410,0.024,64.594,0.006
66.795731000,30.598913000,30.969788,43,203.500198,22821,0.0004,-0.128,2.297,0.937,0.005,0.004,0.019,-0.144,0.049,-0.044,-0.165,0.022,-0.026,-0.274,2.253,0.126,1508,1300,900,1493,-337.058,3.825,-3176.387,1,82,0,-0.073,-0.337,-0.005,0.416,-0.146,-0.043,-0.811,61.536,3.103,0.000,0.410,0.017,64.639,0.005
66.807694000,30.610876000,30.979370,43,95.201828,22822,0.0024,-0.128,2.297,0.937,0.004,0.005,0.017,-0.145,0.048,-0.043,-0.150,-0.003,0.005,-0.274,2.253,0.126,1508,1300,900,1493,-337.204,3.782,-3177.400,1,82,0,-0.073,-0.337,-0.004,0.415,-0.146,-0.043,-0.811,61.559,3.124,0.000,0.410,0.016,64.683,0.004
66.815148000,30.618330000,30.988037,43,83.640015,22823,-0.0012,-0.128,2.297,0.937,0.004,0.004,0.019,-0.143,0.049,-0.043,-0.047,0.022,-0.007,-0.274,2.253,0.126,1508,1300,900,1493,-337.350,3.738,-3178.414,1,82,0,-0.073,-0.337,-0.004,0.415,-0.146,-0.043,-0.811,61.584,3.144,0.000,0.411,0.019,64.728,0.004
66.825727000,30.628909000,30.998779,43,134.246201,22824,-0.0002,-0.127,2.297,0.937,0.005,0.004,0.018,-0.142,0.049,-0.043,0.000,0.024,0.003,-0.274,2.253,0.126,1508,1300,900,1493,-337.497,3.695,-3179.428,1,82,0,-0.073,-0.337,-0.005,0.415,-0.146,-0.043,-0.811,61.610,3.165,0.000,0.411,0.016,64.775,0.005
66.838935000,30.642117000,31.009644,43,94.589485,22825,0.0023,-0.127,2.297,0.937,0.005,0.006,0.015,-0.143,0.047,-0.042,-0.043,-0.034,0.031,-0.274,2.253,0.126,1509,1300,900,1494,-337.643,3.652,-3180.442,1,82,0,-0.073,-0.338,-0.005,0.416,-0.147,-0.043,-0.811,61.638,3.185,0.000,0.411,0.018,64.824,0.005
66.850681000,30.653863000,31.019348,43,75.751839,22826,0.0020,-0.127,2.297,0.937,0.007,0.007,0.014,-0.144,0.045,-0.042,-0.047,-0.071,0.029,-0.274,2.253,0.126,1509,1300,900,1494,-337.790,3.608,-3181.456,1,82,0,-0.073,-0.338,-0.007,0.418,-0.147,-0.043,-0.811,61.668,3.206,0.000,0.411,0.021,64.875,0.007
66.861192000,30.664374000,31.029785,43,85.178879,22827,0.0001,-0.127,2.297,0.937,0.008,0.005,0.015,-0.142,0.045,-0.042,0.021,-0.041,0.009,-0.274,2.253,0.126,1508,1300,900,1494,-337.937,3.565,-3182.470,1,82,0,-0.073,-0.338,-0.008,0.419,-0.147,-0.043,-0.811,61.698,3.227,0.000,0.411,0.019,64.925,0.008
66.864937000,30.668119000,31.039734,43,95.183708,22828,-0.0062,-0.127,2.297,0.938,0.008,0.004,0.014,-0.140,0.045,-0.041,0.045,-0.039,0.026,-0.274,2.253,0.126,1508,1300,900,1494,-338.084,3.521,-3183.484,1,82,0,-0.073,-0.338,-0.008,0.419,-0.147,-0.044,-0.811,61.727,3.247,0.000,0.412,0.019,64.974,0.008
66.873226000,30.676408000,31.047852,43,267.379669,22829,0.0002,-0.127,2.297,0.938,0.008,0.004,0.014,-0.140,0.045,-0.041,0.038,-0.040,0.018,-0.274,2.253,0.126,1508,1300,900,1494,-338.231,3.478,-3184.499,1,82,0,-0.073,-0.338,-0.008,0.420,-0.147,-0.044,-0.812,61.755,3.268,0.000,0.412,0.023,65.023,0.008
66.885352000,30.688534000,31.059509,43,120.714630,22830,0.0005,-0.127,2.297,0.938,0.007,0.003,0.012,-0.141,0.045,-0.041,0.025,-0.024,0.021,-0.274,2.253,0.126,1508,1300,900,1494,-338.378,3.434,-3185.513,1,82,0,-0.073,-0.338,-0.007,0.419,-0.147,-0.044,-0.812,61.779,3.288,0.000,0.412,0.014,65.068,0.007
66.896915000,30.700097000,31.069702,43,82.515060,22831,0.0014,-0.127,2.297,0.938,0.006,0.003,0.008,-0.141,0.046,-0.040,0.007,-0.002,0.036,-0.274,2.253,0.126,1508,1300,900,1494,-338.525,3.391,-3186.528,1,82,0,-0.074,-0.339,-0.006,0.418,-0.147,-0.044,-0.812,61.805,3.309,0.000,0.412,0.016,65.114,0.006
66.908050000,30.711232000,31.079773,43,86.535133,22832,0.0011,-0.127,2.297,0.938,0.006,0.002,0.004,-0.141,0.047,-0.040,0.002,0.025,0.039,-0.274,2.253,0.126,1508,1300,900,1494,-338.672,3.347,-3187.542,1,82,0,-0.074,-0.339,-0.006,0.419,-0.147,-0.044,-0.812,61.832,3.330,0.000,0.412,0.018,65.161,0.006
66.915053000,30.718235000,31.090088,43,89.863411,22833,-0.0033,-0.127,2.297,0.938,0.006,0.001,0.002,-0.141,0.048,-0.039,-0.006,0.041,0.045,-0.274,2.253,0.126,1508,1300,900,1494,-338.819,3.304,-3188.556,1,82,0,-0.074,-0.339,-0.006,0.419,-0.147,-0.044,-0.811,61.858,3.350,0.000,0.412,0.017,65.208,0.006
66.924751000,30.727933000,31.100159,43,142.918396,22834,-0.0004,-0.127,2.297,0.938,0.006,-0.001,0.000,-0.142,0.048,-0.039,-0.022,0.044,0.045,-0.274,2.253,0.126,1507,1300,900,1494,-338.966,3.260,-3189.571,1,82,0,-0.074,-0.339,-0.006,0.419,-0.147,-0.043,-0.811,61.885,3.371,0.000,0.413,0.018,65.256,0.006
66.938222000,30.741404000,31.109802,43,103.188522,22835,0.0038,-0.127,2.297,0.938,0.005,-0.005,-0.000,-0.143,0.049,-0.039,-0.050,0.047,0.031,-0.274,2.253,0.126,1506,1300,900,1494,-339.113,3.217,-3190.585,1,82,0,-0.074,-0.339,-0.005,0.418,-0.147,-0.043,-0.811,61.908,3.391,0.000,0.413,0.016,65.299,0.005
66.949719000,30.752901000,31.120056,43,74.272133,22836,0.0012,-0.127,2.297,0.937,0.004,-0.008,-0.001,-0.144,0.048,-0.039,-0.051,0.018,0.024,-0.274,2.253,0.126,1506,1300,900,1494,-339.260,3.174,-3191.599,1,82,0,-0.074,-0.339,-0.004,0.416,-0.147,-0.043,-0.811,61.929,3.412,0.000,0.413,0.014,65.341,0.004
66.958135000,30.761317000,31.130127,43,87.009483,22837,-0.0017,-0.127,2.296,0.937,0.002,-0.011,-0.002,-0.144,0.046,-0.038,-0.038,-0.030,0.029,-0.274,2.253,0.126,1505,1300,900,1494,-339.408,3.131,-3192.613,1,82,0,-0.074,-0.339,-0.002,0.415,-0.147,-0.043,-0.811,61.950,3.433,0.000,0.413,0.014,65.383,0.002
66.964566000,30.767748000,31.139771,43,118.906067,22838,-0.0032,-0.127,2.296,0.937,0.000,-0.011,-0.007,-0.145,0.043,-0.036,-0.060,-0.102,0.090,-0.274,2.253,0.126,1505,1300,900,1495,-339.555,3.088,-3193.627,1,82,0,-0.074,-0.340,-0.000,0.413,-0.147,-0.043,-0.811,61.968,3.453,0.000,0.413,0.013,65.422,0.000
66.977180000,30.780362000,31.149536,43,155.593582,22839,0.0028,-0.127,2.296,0.937,0.000,-0.012,-0.008,-0.145,0.042,-0.035,-0.036,-0.111,0.093,-0.274,2.253,0.126,1505,1300,900,1495,-339.702,3.046,-3194.641,1,82,0,-0.074,-0.340,-0.000,0.414,-0.147,-0.043,-0.811,61.991,3.474,0.000,0.413,0.015,65.465,0.000
66.988249000,30.791431000,31.159607,43,79.314720,22840,0.0010,-0.127,2.296,0.937,0.001,-0.014,-0.008,-0.142,0.043,-0.036,0.055,-0.054,0.044,-0.274,2.253,0.126,1505,1300,900,1495,-339.849,3.003,-3195.655,1,82,0,-0.074,-0.340,-0.001,0.414,-0.147,-0.042,-0.811,62.014,3.495,0.000,0.413,0.016,65.509,0.001
66.998543000,30.801725000,31.169678,43,90.407738,22841,0.0002,-0.127,2.296,0.937,-0.000,-0.013,-0.011,-0.139,0.045,-0.035,0.102,0.012,0.045,-0.274,2.253,0.126,1505,1300,900,1495,-339.996,2.961,-3196.668,1,82,0,-0.074,-0.340,0.000,0.413,-0.147,-0.042,-0.811,62.034,3.515,0.000,0.414,0.013,65.550,-0.000
67.010389000,30.813571000,31.177185,43,97.191177,22842,0.0043,-0.127,2.296,0.937,-0.000,-0.013,-0.015,-0.137,0.046,-0.035,0.154,0.049,0.028,-0.274,2.253,0.126,1505,1300,900,1495,-340.143,2.918,-3197.681,1,82,0,-0.074,-0.340,0.000,0.413,-0.147,-0.042,-0.811,62.056,3.536,0.000,0.414,0.019,65.592,-0.000
67.014674000,30.817856000,31.189392,43,84.466591,22843,-0.0079,-0.127,2.296,0.936,0.002,-0.009,-0.015,-0.135,0.045,-0.034,0.150,0.004,0.041,-0.274,2.253,0.126,1505,1300,900,1495,-340.291,2.876,-3198.694,1,82,0,-0.074,-0.340,-0.002,0.416,-0.147,-0.042,-0.810,62.087,3.557,0.000,0.414,0.017,65.643,0.002
67.021743000,30.824925000,31.197388,43,233.644867,22844,-0.0009,-0.127,2.296,0.936,0.003,-0.008,-0.019,-0.134,0.045,-0.034,0.135,0.010,0.050,-0.274,2.253,0.126,1506,1300,900,1495,-340.438,2.834,-3199.707,1,82,0,-0.074,-0.340,-0.003,0.417,-0.147,-0.042,-0.810,62.112,3.577,0.000,0.414,0.021,65.689,0.003
67.038552000,30.841734000,31.209778,43,141.602951,22845,0.0044,-0.127,2.296,0.936,0.003,-0.008,-0.018,-0.134,0.045,-0.033,0.114,0.001,0.051,-0.274,2.253,0.126,1506,1300,900,1495,-340.585,2.792,-3200.719,1,82,0,-0.074,-0.341,-0.003,0.417,-0.147,-0.042,-0.810,62.136,3.598,0.000,0.414,0.013,65.734,0.003
67.047117000,30.850299000,31.219788,43,59.516724,22846,-0.0015,-0.127,2.296,0.936,-0.002,-0.007,-0.015,-0.133,0.045,-0.033,0.112,0.009,0.033,-0.274,2.253,0.126,1506,1300,900,1495,-340.732,2.750,-3201.731,1,82,0,-0.074,-0.341,0.002,0.412,-0.147,-0.042,-0.810,62.145,3.619,0.000,0.414,0.007,65.764,-0.002
67.058413000,30.861595000,31.229675,43,116.836082,22847,0.0014,-0.127,2.296,0.935,0.001,-0.003,-0.023,-0.140,0.041,-0.031,-0.091,-0.087,0.087,-0.274,2.253,0.126,1507,1300,900,1495,-340.880,2.708,-3202.743,1,82,0,-0.074,-0.341,-0.001,0.415,-0.147,-0.042,-0.809,62.175,3.640,0.000,0.414,0.020,65.814,0.001
67.070367000,30.873549000,31.239746,43,88.573959,22848,0.0019,-0.127,2.295,0.935,0.003,-0.009,-0.019,-0.138,0.041,-0.033,-0.028,-0.062,0.005,-0.274,2.253,0.126,1505,1300,900,1495,-341.027,2.666,-3203.755,1,82,0,-0.074,-0.341,-0.003,0.417,-0.147,-0.042,-0.809,62.203,3.660,0.000,0.415,0.019,65.863,0.003
67.078761000,30.881943000,31.249939,43,83.696014,22849,-0.0018,-0.127,2.295,0.935,-0.001,-0.010,-0.022,-0.139,0.042,-0.031,-0.057,-0.028,0.047,-0.274,2.253,0.126,1505,1300,900,1495,-341.174,2.624,-3204.766,1,82,0,-0.074,-0.341,0.001,0.414,-0.147,-0.042,-0.809,62.217,3.681,0.000,0.415,0.009,65.898,-0.001
67.086520000,30.889702000,31.258179,43,119.203720,22850,-0.0005,-0.127,2.295,0.935,-0.005,-0.010,-0.018,-0.138,0.042,-0.031,0.013,-0.024,0.061,-0.274,2.253,0.126,1505,1300,900,1495,-341.321,2.582,-3205.777,1,82,0,-0.074,-0.341,0.005,0.410,-0.147,-0.042,-0.809,62.229,3.702,0.000,0.415,0.010,65.931,-0.005
67.103500000,30.906682000,31.269775,43,128.965698,22851,0.0054,-0.127,2.295,0.935,-0.005,-0.011,-0.016,-0.136,0.044,-0.032,0.045,0.018,0.016,-0.274,2.253,0.126,1505,1300,900,1495,-341.468,2.541,-3206.788,1,82,0,-0.074,-0.341,0.005,0.410,-0.147,-0.042,-0.809,62.246,3.723,0.000,0.415,0.010,65.969,-0.005
67.108569000,30.911751000,31.280029,43,58.917103,22852,-0.0052,-0.127,2.295,0.935,-0.007,-0.011,-0.016,-0.137,0.045,-0.033,0.021,0.045,-0.002,-0.274,2.253,0.126,1505,1300,900,1495,-341.615,2.499,-3207.799,1,82,0,-0.073,-0.342,0.007,0.408,-0.147,-0.041,-0.809,62.259,3.743,0.000,0.415,0.008,66.002,-0.007
67.115985000,30.919167000,31.289734,43,197.550369,22853,-0.0023,-0.127,2.295,0.935,-0.008,-0.012,-0.017,-0.138,0.046,-0.033,-0.011,0.072,-0.023,-0.274,2.253,0.126,1505,1300,900,1495,-341.762,2.458,-3208.810,1,82,0,-0.073,-0.342,0.008,0.407,-0.147,-0.041,-0.809,62.271,3.764,0.000,0.415,0.008,66.035,-0.008
67.126473000,30.929655000,31.299744,43,134.934555,22854,0.0005,-0.127,2.295,0.934,-0.009,-0.010,-0.017,-0.138,0.047,-0.033,-0.027,0.072,0.003,-0.274,2.253,0.126,1505,1300,900,1495,-341.908,2.417,-3209.820,1,82,0,-0.073,-0.342,0.009,0.406,-0.147,-0.041,-0.808,62.284,3.785,0.000,0.415,0.009,66.069,-0.009
67.138651000,30.941833000,31.309998,43,95.410744,22855,0.0019,-0.127,2.295,0.934,-0.011,-0.008,-0.018,-0.140,0.048,-0.031,-0.061,0.075,0.032,-0.274,2.253,0.126,1506,1300,900,1495,-342.055,2.375,-3210.830,1,82,0,-0.073,-0.342,0.011,0.405,-0.146,-0.041,-0.808,62.294,3.806,0.000,0.415,0.007,66.100,-0.011
67.145132000,30.948314000,31.319946,43,82.162514,22856,-0.0035,-0.128,2.294,0.934,-0.013,-0.011,-0.019,-0.142,0.050,-0.033,-0.103,0.094,-0.008,-0.274,2.253,0.126,1505,1300,900,1495,-342.201,2.334,-3211.840,1,82,0,-0.073,-0.342,0.013,0.402,-0.146,-0.041,-0.808,62.301,3.826,0.000,0.415,0.005,66.128,-0.013
67.156303000,30.959485000,31.329529,43,154.416306,22857,0.0016,-0.128,2.294,0.933,-0.013,-0.009,-0.027,-0.150,0.049,-0.031,-0.273,0.044,0.042,-0.274,2.253,0.126,1505,1300,900,1495,-342.347,2.293,-3212.849,1,82,0,-0.073,-0.342,0.013,0.402,-0.146,-0.041,-0.807,62.313,3.847,0.000,0.415,0.008,66.160,-0.013
67.168733000,30.971915000,31.339661,43,89.565605,22858,0.0023,-0.128,2.294,0.933,-0.021,-0.010,-0.023,-0.149,0.049,-0.029,-0.193,0.050,0.069,-0.274,2.253,0.126,1505,1300,900,1495,-342.493,2.252,-3213.858,1,82,0,-0.073,-0.342,0.021,0.394,-0.146,-0.041,-0.807,62.302,3.868,-0.000,0.415,-0.008,66.170,-0.021
67.175804000,30.978986000,31.349609,43,80.495857,22859,-0.0029,-0.128,2.294,0.933,-0.021,-0.013,-0.021,-0.151,0.048,-0.030,-0.192,0.008,0.042,-0.274,2.253,0.126,1504,1300,900,1495,-342.638,2.212,-3214.867,1,82,0,-0.073,-0.343,0.021,0.394,-0.145,-0.041,-0.807,62.308,3.889,0.000,0.415,0.004,66.197,-0.021
67.184338000,30.987520000,31.359741,43,141.522781,22860,-0.0016,-0.129,2.294,0.933,-0.022,-0.021,-0.014,-0.146,0.050,-0.033,-0.020,0.057,-0.038,-0.274,2.253,0.126,1503,1300,900,1495,-342.784,2.172,-3215.876,1,82,0,-0.073,-0.343,0.022,0.393,-0.145,-0.040,-0.807,62.311,3.909,0.000,0.415,0.002,66.220,-0.022
67.194023000,30.997205000,31.368530,43,117.288292,22861,0.0009,-0.129,2.293,0.933,-0.024,-0.023,-0.016,-0.146,0.051,-0.032,-0.000,0.077,-0.024,-0.274,2.253,0.126,1503,1300,900,1495,-342.929,2.132,-3216.885,1,82,0,-0.072,-0.343,0.024,0.391,-0.145,-0.040,-0.807,62.312,3.930,0.000,0.415,0.001,66.243,-0.024
67.206362000,31.009544000,31.379639,43,103.316460,22862,0.0012,-0.129,2.293,0.933,-0.024,-0.023,-0.014,-0.144,0.051,-0.032,0.041,0.050,-0.016,-0.274,2.253,0.126,1502,1300,900,1495,-343.073,2.092,-3217.894,1,82,0,-0.072,-0.343,0.024,0.391,-0.145,-0.040,-0.807,62.313,3.951,0.000,0.415,0.000,66.264,-0.024
67.222851000,31.026033000,31.389771,43,81.096420,22863,0.0064,-0.129,2.293,0.933,-0.025,-0.023,-0.014,-0.143,0.052,-0.031,0.051,0.060,0.008,-0.274,2.253,0.126,1502,1300,900,1495,-343.218,2.053,-3218.902,1,82,0,-0.072,-0.343,0.025,0.391,-0.144,-0.039,-0.807,62.315,3.972,0.000,0.415,0.002,66.287,-0.025
67.227293000,31.030475000,31.399536,43,60.668568,22864,-0.0053,-0.130,2.293,0.933,-0.030,-0.022,-0.013,-0.143,0.052,-0.029,0.040,0.042,0.073,-0.274,2.253,0.126,1503,1300,900,1496,-343.362,2.013,-3219.911,1,82,0,-0.072,-0.343,0.030,0.386,-0.144,-0.039,-0.807,62.305,3.993,-0.000,0.415,-0.007,66.297,-0.030
67.234326000,31.037508000,31.409790,43,225.428314,22865,-0.0032,-0.130,2.292,0.933,-0.032,-0.023,-0.016,-0.145,0.054,-0.027,-0.030,0.089,0.099,-0.274,2.253,0.126,1502,1300,900,1496,-343.505,1.974,-3220.919,1,82,0,-0.072,-0.344,0.032,0.384,-0.144,-0.039,-0.806,62.297,4.013,-0.000,0.415,-0.005,66.311,-0.032
67.246091000,31.049273000,31.419739,43,142.328491,22866,0.0018,-0.131,2.292,0.933,-0.033,-0.027,-0.011,-0.146,0.054,-0.027,-0.032,0.062,0.074,-0.274,2.253,0.126,1501,1300,900,1496,-343.649,1.936,-3221.927,1,82,0,-0.072,-0.344,0.033,0.382,-0.143,-0.039,-0.806,62.291,4.034,-0.000,0.415,-0.004,66.325,-0.033
67.255538000,31.058720000,31.429688,43,85.048477,22867,-0.0005,-0.131,2.292,0.932,-0.032,-0.031,-0.010,-0.147,0.052,-0.026,-0.058,0.008,0.077,-0.274,2.253,0.126,1501,1300,900,1496,-343.792,1.898,-3222.935,1,82,0,-0.071,-0.344,0.032,0.383,-0.143,-0.038,-0.806,62.290,4.055,-0.000,0.415,-0.001,66.345,-0.032
67.265803000,31.068985000,31.439758,43,105.920982,22868,0.0002,-0.131,2.291,0.932,-0.033,-0.032,-0.012,-0.151,0.051,-0.025,-0.153,-0.037,0.079,-0.274,2.253,0.126,1500,1300,900,1496,-343.934,1.860,-3223.943,1,82,0,-0.071,-0.344,0.033,0.382,-0.143,-0.038,-0.806,62.285,4.076,-0.000,0.415,-0.003,66.361,-0.033
67.276153000,31.079335000,31.449585,43,97.484886,22869,0.0005,-0.132,2.291,0.932,-0.035,-0.035,-0.007,-0.150,0.052,-0.024,-0.067,0.001,0.090,-0.274,2.253,0.126,1500,1300,900,1496,-344.076,1.822,-3224.950,1,82,0,-0.071,-0.344,0.035,0.380,-0.142,-0.037,-0.806,62.275,4.096,-0.000,0.415,-0.007,66.371,-0.035
67.301299000,31.104481000,31.459290,43,96.702446,22870,0.0154,-0.132,2.290,0.932,-0.038,-0.037,-0.003,-0.148,0.052,-0.023,-0.017,0.014,0.089,-0.274,2.253,0.126,1499,1300,900,1496,-344.218,1.785,-3225.958,1,82,0,-0.071,-0.344,0.038,0.377,-0.142,-0.037,-0.806,62.262,4.117,-0.000,0.415,-0.008,66.380,-0.038
67.311567000,31.114749000,31.469543,43,39.778831,22871,0.0000,-0.133,2.290,0.933,-0.040,-0.038,0.004,-0.143,0.052,-0.023,0.105,0.013,0.076,-0.274,2.253,0.126,1499,1300,900,1496,-344.359,1.749,-3226.967,1,82,0,-0.071,-0.344,0.040,0.375,-0.141,-0.037,-0.807,62.248,4.138,-0.000,0.415,-0.009,66.386,-0.040
67.311937000,31.115119000,31.479797,43,97.437393,22872,-0.0099,-0.133,2.290,0.932,-0.040,-0.038,-0.004,-0.149,0.053,-0.022,-0.056,0.020,0.084,-0.274,2.253,0.126,1499,1300,900,1497,-344.500,1.713,-3227.975,1,82,0,-0.070,-0.345,0.040,0.375,-0.141,-0.036,-0.806,62.238,4.159,-0.000,0.415,-0.006,66.397,-0.040
67.316201000,31.119383000,31.488159,43,2739.726074,22873,-0.0041,-0.134,2.289,0.932,-0.047,-0.042,-0.007,-0.153,0.052,-0.020,-0.164,-0.009,0.122,-0.274,2.253,0.126,1498,1300,900,1497,-344.641,1.677,-3228.982,1,82,0,-0.070,-0.345,0.047,0.367,-0.140,-0.036,-0.806,62.216,4.179,-0.000,0.415,-0.018,66.395,-0.047
67.324177000,31.127359000,31.499695,43,234.686691,22874,-0.0036,-0.134,2.289,0.932,-0.046,-0.041,-0.009,-0.159,0.052,-0.020,-0.246,-0.018,0.098,-0.274,2.253,0.126,1498,1300,900,1497,-344.780,1.642,-3229.990,1,82,0,-0.070,-0.345,0.046,0.369,-0.140,-0.035,-0.806,62.200,4.200,-0.000,0.415,-0.009,66.400,-0.046
67.332758000,31.135940000,31.508423,43,125.470512,22875,-0.0002,-0.135,2.288,0.932,-0.049,-0.045,-0.002,-0.156,0.054,-0.021,-0.099,0.058,0.030,-0.274,2.253,0.126,1497,1300,900,1497,-344.920,1.607,-3230.998,1,82,0,-0.070,-0.345,0.049,0.365,-0.139,-0.035,-0.806,62.183,4.221,-0.000,0.415,-0.013,66.404,-0.049
67.347134000,31.150316000,31.519775,43,116.645279,22876,0.0030,-0.135,2.288,0.932,-0.055,-0.045,0.001,-0.152,0.054,-0.017,0.016,0.045,0.107,-0.274,2.253,0.126,1497,1300,900,1497,-345.058,1.573,-3232.006,1,82,0,-0.069,-0.345,0.055,0.359,-0.138,-0.034,-0.806,62.141,4.242,-0.000,0.414,-0.025,66.382,-0.055
67.359998000,31.163180000,31.529663,43,69.589424,22877,0.0030,-0.136,2.287,0.932,-0.058,-0.045,-0.000,-0.153,0.050,-0.015,-0.014,-0.059,0.124,-0.274,2.253,0.126,1497,1300,900,1497,-345.196,1.539,-3233.013,1,82,0,-0.069,-0.345,0.058,0.356,-0.138,-0.034,-0.806,62.114,4.262,-0.000,0.414,-0.018,66.376,-0.058
67.364483000,31.167665000,31.539795,43,77.772591,22878,-0.0057,-0.137,2.287,0.932,-0.056,-0.044,-0.000,-0.150,0.049,-0.013,0.049,-0.077,0.160,-0.274,2.253,0.126,1497,1300,900,1498,-345.333,1.505,-3234.021,1,82,0,-0.069,-0.345,0.056,0.358,-0.137,-0.033,-0.806,62.095,4.283,-0.000,0.414,-0.012,66.378,-0.056
67.375032000,31.178214000,31.549805,43,223.214279,22879,0.0005,-0.137,2.286,0.933,-0.053,-0.047,0.006,-0.141,0.050,-0.013,0.259,-0.043,0.107,-0.274,2.253,0.126,1497,1300,900,1498,-345.470,1.473,-3235.029,1,82,0,-0.068,-0.345,0.053,0.361,-0.137,-0.033,-0.807,62.083,4.304,-0.000,0.414,-0.008,66.386,-0.053
67.386141000,31.189323000,31.559143,43,94.858658,22880,0.0018,-0.137,2.286,0.933,-0.050,-0.046,0.006,-0.135,0.049,-0.012,0.353,-0.042,0.125,-0.274,2.253,0.126,1497,1300,900,1498,-345.606,1.440,-3236.038,1,82,0,-0.068,-0.346,0.050,0.364,-0.136,-0.032,-0.807,62.076,4.324,-0.000,0.414,-0.005,66.400,-0.050
67.393639000,31.196821000,31.567383,43,90.065750,22881,-0.0007,-0.138,2.285,0.933,-0.056,-0.049,0.011,-0.129,0.049,-0.010,0.453,-0.050,0.143,-0.274,2.253,0.126,1496,1300,900,1498,-345.742,1.408,-3237.046,1,82,0,-0.068,-0.346,0.056,0.358,-0.136,-0.032,-0.807,62.050,4.345,-0.000,0.414,-0.021,66.395,-0.056
67.409443000,31.212625000,31.577881,43,133.493530,22882,0.0053,-0.139,2.285,0.933,-0.053,-0.046,0.010,-0.127,0.049,-0.009,0.386,-0.030,0.139,-0.274,2.253,0.126,1497,1300,900,1498,-345.878,1.377,-3238.055,1,82,0,-0.068,-0.346,0.053,0.360,-0.135,-0.032,-0.807,62.034,4.366,-0.000,0.414,-0.010,66.400,-0.053
