New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle,actual_vel_x
109.852400000,15.750954000,15.940033,43,93.300987,43722,-0.0027,0.092,2.274,0.960,0.238,0.029,0.005,0.091,-0.185,-0.230,0.232,-0.023,-0.415,-0.215,2.244,0.185,1514,1518,900,1466,379.358,-29.168,-1472.591,1,82,0,-0.154,0.379,-0.238,-0.013,-0.308,-0.031,-0.775,-37.676,19.295,-0.000,-0.251,-0.271,-18.381,0.238
109.860537000,15.759091000,15.950043,43,137.400391,43723,-0.0019,0.095,2.275,0.960,0.237,0.027,0.004,0.087,-0.181,-0.237,0.075,0.091,-0.495,-0.215,2.244,0.185,1513,1518,900,1465,379.048,-29.199,-1473.560,1,82,0,-0.155,0.379,-0.237,-0.013,-0.310,-0.031,-0.775,-37.637,19.282,0.000,-0.251,0.026,-18.355,0.237
109.873219000,15.771773000,15.959778,43,122.986099,43724,0.0029,0.097,2.275,0.960,0.230,0.023,0.008,0.082,-0.178,-0.243,-0.068,0.135,-0.515,-0.215,2.244,0.185,1513,1516,900,1464,378.736,-29.230,-1474.529,1,82,0,-0.156,0.379,-0.230,-0.007,-0.312,-0.031,-0.775,-35.636,19.270,0.000,-0.238,1.370,-16.366,0.230
109.881235000,15.779789000,15.969879,43,78.889236,43725,-0.0021,0.099,2.275,0.960,0.226,0.024,0.001,0.080,-0.182,-0.249,-0.114,0.022,-0.548,-0.215,2.244,0.185,1513,1515,900,1463,378.422,-29.261,-1475.498,1,82,0,-0.157,0.378,-0.226,-0.005,-0.314,-0.031,-0.775,-34.735,19.259,0.000,-0.232,0.595,-15.477,0.226
109.895042000,15.793596000,15.980042,43,124.828362,43726,0.0036,0.101,2.275,0.960,0.223,0.025,0.003,0.079,-0.187,-0.256,-0.114,-0.121,-0.569,-0.215,2.244,0.185,1513,1514,900,1462,378.105,-29.293,-1476.466,1,82,0,-0.158,0.378,-0.223,-0.003,-0.316,-0.032,-0.775,-33.899,19.247,0.000,-0.226,0.549,-14.652,0.223
109.905571000,15.804125000,15.989441,43,72.458519,43727,0.0011,0.103,2.276,0.960,0.222,0.027,-0.001,0.076,-0.182,-0.257,-0.144,0.034,-0.469,-0.215,2.244,0.185,1514,1514,900,1462,377.787,-29.325,-1477.435,1,82,0,-0.159,0.378,-0.222,-0.004,-0.319,-0.032,-0.775,-33.971,19.236,-0.000,-0.226,-0.051,-14.735,0.222
109.913603000,15.812157000,16.000061,43,95.038963,43728,-0.0026,0.105,2.276,0.960,0.217,0.029,0.002,0.080,-0.185,-0.259,-0.027,-0.043,-0.388,-0.215,2.244,0.185,1514,1513,900,1462,377.466,-29.357,-1478.404,1,82,0,-0.160,0.377,-0.217,0.000,-0.321,-0.032,-0.775,-32.484,19.225,0.000,-0.217,0.933,-13.259,0.217
109.924336000,15.822890000,16.009918,43,124.579544,43729,0.0009,0.107,2.276,0.960,0.212,0.031,-0.000,0.079,-0.179,-0.259,-0.037,0.120,-0.302,-0.215,2.244,0.185,1514,1511,900,1462,377.143,-29.390,-1479.373,1,82,0,-0.161,0.377,-0.212,0.004,-0.323,-0.033,-0.775,-31.184,19.215,0.000,-0.208,0.879,-11.969,0.212
109.940127000,15.838681000,16.020050,43,93.222710,43730,0.0057,0.109,2.277,0.959,0.208,0.033,-0.004,0.073,-0.170,-0.260,-0.171,0.333,-0.250,-0.215,2.244,0.185,1515,1510,900,1462,376.819,-29.423,-1480.341,1,82,0,-0.162,0.377,-0.208,0.007,-0.325,-0.033,-0.775,-30.121,19.205,0.000,-0.201,0.699,-10.916,0.208
109.940501000,15.839055000,16.030029,43,63.355297,43731,-0.0096,0.111,2.277,0.959,0.199,0.036,-0.002,0.066,-0.165,-0.263,-0.301,0.370,-0.245,-0.215,2.244,0.185,1515,1508,900,1462,376.492,-29.457,-1481.310,1,82,0,-0.163,0.376,-0.199,0.015,-0.326,-0.034,-0.775,-27.600,19.196,0.000,-0.184,1.684,-8.404,0.199
109.951190000,15.849744000,16.039856,43,2710.027100,43732,0.0009,0.112,2.278,0.959,0.189,0.038,-0.004,0.064,-0.166,-0.265,-0.287,0.235,-0.258,-0.215,2.244,0.185,1516,1505,900,1462,376.164,-29.491,-1482.278,1,82,0,-0.164,0.376,-0.189,0.023,-0.328,-0.034,-0.775,-24.847,19.187,0.000,-0.166,1.868,-5.659,0.189
109.965615000,15.864169000,16.050049,43,93.580383,43733,0.0042,0.114,2.278,0.959,0.180,0.040,-0.006,0.051,-0.157,-0.267,-0.537,0.403,-0.227,-0.215,2.244,0.185,1516,1503,900,1461,375.835,-29.525,-1483.247,1,82,0,-0.165,0.376,-0.180,0.031,-0.329,-0.034,-0.775,-22.313,19.180,0.000,-0.149,1.657,-3.133,0.180
109.969919000,15.868473000,16.060028,43,69.357750,43734,-0.0057,0.115,2.278,0.959,0.171,0.038,-0.008,0.054,-0.160,-0.269,-0.338,0.226,-0.221,-0.215,2.244,0.185,1516,1500,900,1461,375.504,-29.560,-1484.215,1,82,0,-0.165,0.376,-0.171,0.039,-0.331,-0.035,-0.774,-19.864,19.173,0.000,-0.132,1.636,-0.691,0.171
109.981051000,15.879605000,16.069855,43,232.666351,43735,0.0013,0.117,2.279,0.959,0.167,0.038,-0.013,0.052,-0.157,-0.270,-0.284,0.250,-0.202,-0.215,2.244,0.185,1516,1499,900,1461,375.172,-29.595,-1485.183,1,82,0,-0.166,0.375,-0.167,0.042,-0.332,-0.035,-0.774,-18.726,19.167,0.000,-0.125,0.772,0.441,0.167
109.995733000,15.894287000,16.080078,43,89.887642,43736,0.0045,0.119,2.279,0.959,0.162,0.035,-0.011,0.053,-0.158,-0.272,-0.189,0.164,-0.186,-0.215,2.244,0.185,1516,1498,900,1461,374.838,-29.631,-1486.150,1,82,0,-0.167,0.375,-0.162,0.046,-0.334,-0.035,-0.774,-17.346,19.161,0.000,-0.116,0.900,1.815,0.162
110.006637000,15.905191000,16.090424,43,68.147743,43737,0.0006,0.120,2.279,0.959,0.158,0.030,-0.014,0.053,-0.151,-0.274,-0.157,0.286,-0.186,-0.215,2.244,0.185,1515,1497,900,1461,374.502,-29.666,-1487.118,1,82,0,-0.168,0.375,-0.158,0.049,-0.335,-0.036,-0.774,-16.418,19.156,0.000,-0.109,0.598,2.737,0.158
110.014741000,15.913295000,16.100159,43,91.751534,43738,-0.0016,0.121,2.279,0.959,0.142,0.024,-0.009,0.054,-0.148,-0.274,-0.094,0.300,-0.143,-0.215,2.244,0.185,1514,1492,900,1461,374.166,-29.702,-1488.085,1,82,0,-0.168,0.374,-0.142,0.064,-0.336,-0.036,-0.774,-11.729,19.152,0.000,-0.078,3.211,7.423,0.142
110.025085000,15.923639000,16.110046,43,123.502533,43739,0.0005,0.122,2.279,0.959,0.132,0.021,-0.002,0.058,-0.157,-0.275,0.041,-0.001,-0.132,-0.215,2.244,0.185,1513,1489,900,1460,373.828,-29.738,-1489.053,1,82,0,-0.169,0.374,-0.132,0.073,-0.337,-0.036,-0.774,-8.789,19.149,0.000,-0.059,1.982,10.360,0.132
110.036193000,15.934747000,16.119781,43,96.730507,43740,0.0014,0.123,2.280,0.959,0.126,0.019,-0.003,0.059,-0.161,-0.277,0.055,-0.110,-0.146,-0.215,2.244,0.185,1513,1488,900,1460,373.490,-29.774,-1490.021,1,82,0,-0.169,0.373,-0.126,0.078,-0.338,-0.036,-0.774,-7.282,19.147,0.000,-0.049,1.032,11.864,0.126
110.043498000,15.942052000,16.130066,43,90.065750,43741,-0.0030,0.124,2.280,0.958,0.120,0.015,-0.008,0.059,-0.162,-0.280,0.048,-0.101,-0.187,-0.215,2.244,0.185,1512,1486,900,1460,373.151,-29.810,-1490.988,1,82,0,-0.170,0.373,-0.120,0.083,-0.339,-0.036,-0.774,-5.545,19.145,0.000,-0.037,1.126,13.600,0.120
110.050476000,15.949030000,16.139923,43,136.986298,43742,-0.0029,0.125,2.280,0.958,0.113,0.013,-0.007,0.061,-0.160,-0.281,0.086,-0.027,-0.179,-0.215,2.244,0.185,1512,1484,900,1459,372.810,-29.846,-1491.955,1,82,0,-0.170,0.373,-0.113,0.089,-0.340,-0.036,-0.774,-3.562,19.144,0.000,-0.024,1.341,15.582,0.113
110.062919000,15.961473000,16.150024,43,143.472015,43743,0.0023,0.126,2.280,0.958,0.107,0.010,-0.010,0.061,-0.157,-0.281,0.063,0.041,-0.139,-0.215,2.244,0.185,1511,1482,900,1459,372.469,-29.882,-1492.922,1,82,0,-0.171,0.372,-0.107,0.095,-0.341,-0.036,-0.774,-1.759,19.143,0.000,-0.012,1.190,17.384,0.107
110.071639000,15.970193000,16.160034,43,80.411705,43744,-0.0013,0.127,2.280,0.958,0.102,0.010,-0.013,0.056,-0.151,-0.279,-0.074,0.197,-0.037,-0.215,2.244,0.185,1511,1481,900,1460,372.127,-29.918,-1493.889,1,82,0,-0.171,0.372,-0.102,0.099,-0.342,-0.036,-0.773,-0.460,19.143,0.000,-0.003,0.865,18.683,0.102
110.082022000,15.980576000,16.169769,43,114.744690,43745,0.0006,0.128,2.280,0.958,0.108,0.014,-0.020,0.062,-0.154,-0.276,0.082,0.071,0.036,-0.215,2.244,0.185,1512,1483,900,1460,371.783,-29.954,-1494.856,1,82,0,-0.172,0.372,-0.108,0.092,-0.343,-0.036,-0.773,-2.491,19.142,-0.000,-0.017,-1.391,16.651,0.108
110.098748000,15.997302000,16.179840,43,96.376251,43746,0.0066,0.129,2.280,0.957,0.109,0.017,-0.024,0.061,-0.152,-0.274,0.036,0.086,0.093,-0.215,2.244,0.185,1513,1483,900,1461,371.439,-29.991,-1495.821,1,82,0,-0.172,0.371,-0.109,0.091,-0.344,-0.037,-0.773,-2.695,19.141,-0.000,-0.018,-0.135,16.446,0.109
110.102848000,16.001402000,16.189789,43,59.812191,43747,-0.0059,0.130,2.281,0.957,0.105,0.023,-0.022,0.059,-0.151,-0.273,-0.012,0.106,0.095,-0.215,2.244,0.185,1514,1482,900,1461,371.093,-30.028,-1496.787,1,82,0,-0.173,0.371,-0.105,0.094,-0.345,-0.037,-0.773,-1.694,19.141,0.000,-0.011,0.671,17.447,0.105
110.110094000,16.008648000,16.200073,43,244.319565,43748,-0.0030,0.131,2.281,0.957,0.103,0.024,-0.025,0.054,-0.149,-0.276,-0.130,0.124,-0.013,-0.215,2.244,0.185,1514,1482,900,1460,370.747,-30.065,-1497.752,1,82,0,-0.173,0.371,-0.103,0.094,-0.346,-0.037,-0.772,-1.388,19.140,0.000,-0.009,0.199,17.752,0.103
110.129259000,16.027813000,16.210022,43,138.159714,43749,0.0092,0.132,2.281,0.956,0.104,0.026,-0.028,0.051,-0.148,-0.280,-0.183,0.127,-0.099,-0.215,2.244,0.185,1515,1482,900,1460,370.400,-30.103,-1498.717,1,82,0,-0.174,0.370,-0.104,0.092,-0.348,-0.038,-0.772,-1.815,19.139,-0.000,-0.012,-0.286,17.325,0.104
110.142250000,16.040804000,16.219849,43,52.200241,43750,0.0032,0.133,2.282,0.956,0.106,0.028,-0.030,0.050,-0.146,-0.282,-0.155,0.145,-0.131,-0.215,2.244,0.185,1515,1483,900,1459,370.051,-30.141,-1499.681,1,82,0,-0.174,0.370,-0.106,0.090,-0.349,-0.038,-0.771,-2.372,19.139,-0.000,-0.016,-0.378,16.767,0.106
110.142639000,16.041193000,16.229858,43,77.017868,43751,-0.0096,0.134,2.282,0.956,0.106,0.028,-0.030,0.051,-0.143,-0.282,-0.088,0.169,-0.111,-0.215,2.244,0.185,1515,1483,900,1459,369.701,-30.179,-1500.645,1,82,0,-0.175,0.370,-0.106,0.089,-0.350,-0.038,-0.771,-2.550,19.138,-0.000,-0.017,-0.119,16.588,0.106
110.152953000,16.051507000,16.240021,43,2624.671875,43752,0.0001,0.135,2.282,0.955,0.105,0.029,-0.029,0.052,-0.139,-0.281,-0.041,0.232,-0.049,-0.215,2.244,0.185,1515,1483,900,1460,369.351,-30.218,-1501.609,1,82,0,-0.175,0.369,-0.105,0.090,-0.351,-0.039,-0.771,-2.252,19.137,0.000,-0.015,0.196,16.885,0.105
110.165458000,16.064012000,16.249817,43,96.993210,43753,0.0027,0.136,2.283,0.955,0.105,0.030,-0.028,0.053,-0.135,-0.278,-0.015,0.269,0.032,-0.215,2.244,0.185,1516,1483,900,1460,368.999,-30.257,-1502.572,1,82,0,-0.176,0.369,-0.105,0.089,-0.352,-0.039,-0.771,-2.393,19.136,-0.000,-0.016,-0.096,16.744,0.105
110.170159000,16.068713000,16.259888,43,80.019203,43754,-0.0054,0.137,2.283,0.955,0.103,0.031,-0.028,0.050,-0.132,-0.276,-0.068,0.286,0.077,-0.215,2.244,0.185,1516,1482,900,1461,368.646,-30.296,-1503.535,1,82,0,-0.176,0.369,-0.103,0.090,-0.353,-0.039,-0.770,-1.946,19.136,0.000,-0.013,0.296,17.190,0.103
110.184281000,16.082835000,16.270630,43,212.901855,43755,0.0034,0.138,2.283,0.955,0.099,0.033,-0.027,0.046,-0.130,-0.276,-0.164,0.256,0.072,-0.215,2.244,0.185,1516,1481,900,1461,368.293,-30.336,-1504.498,1,82,0,-0.177,0.368,-0.099,0.092,-0.354,-0.040,-0.770,-0.988,19.135,0.000,-0.007,0.594,18.147,0.099
110.194689000,16.093243000,16.280060,43,70.846619,43756,0.0010,0.139,2.284,0.954,0.098,0.035,-0.028,0.041,-0.130,-0.277,-0.252,0.205,0.002,-0.215,2.244,0.185,1517,1481,900,1460,367.938,-30.376,-1505.460,1,82,0,-0.177,0.368,-0.098,0.092,-0.355,-0.040,-0.770,-0.896,19.135,0.000,-0.006,0.065,18.239,0.098
110.201505000,16.100059000,16.290405,43,96.135361,43757,-0.0035,0.140,2.284,0.954,0.096,0.034,-0.027,0.037,-0.129,-0.280,-0.277,0.160,-0.055,-0.215,2.244,0.185,1517,1481,900,1460,367.583,-30.416,-1506.422,1,82,0,-0.178,0.368,-0.096,0.094,-0.355,-0.040,-0.770,-0.318,19.135,0.000,-0.002,0.372,18.817,0.096
110.211021000,16.109575000,16.300049,43,146.821320,43758,-0.0001,0.141,2.284,0.954,0.097,0.032,-0.028,0.037,-0.128,-0.281,-0.215,0.153,-0.071,-0.215,2.244,0.185,1516,1481,900,1460,367.226,-30.457,-1507.384,1,82,0,-0.178,0.367,-0.097,0.092,-0.356,-0.041,-0.769,-0.759,19.135,-0.000,-0.005,-0.305,18.376,0.097
110.223758000,16.122312000,16.310028,43,105.163528,43759,0.0028,0.142,2.285,0.954,0.095,0.029,-0.027,0.038,-0.124,-0.280,-0.130,0.215,-0.033,-0.215,2.244,0.185,1516,1481,900,1460,366.869,-30.498,-1508.345,1,82,0,-0.179,0.367,-0.095,0.093,-0.357,-0.041,-0.769,-0.380,19.134,0.000,-0.003,0.253,18.754,0.095
110.234362000,16.132916000,16.319824,43,78.554596,43760,0.0008,0.143,2.285,0.954,0.096,0.028,-0.023,0.042,-0.123,-0.280,-0.005,0.184,-0.011,-0.215,2.244,0.185,1515,1481,900,1460,366.511,-30.539,-1509.306,1,82,0,-0.179,0.367,-0.096,0.091,-0.358,-0.041,-0.769,-0.719,19.134,-0.000,-0.005,-0.231,18.415,0.096
110.256061000,16.154615000,16.329895,43,94.348526,43761,0.0116,0.144,2.285,0.954,0.094,0.028,-0.015,0.048,-0.119,-0.277,0.151,0.236,0.052,-0.215,2.244,0.185,1516,1481,900,1460,366.152,-30.580,-1510.267,1,82,0,-0.180,0.366,-0.094,0.093,-0.359,-0.041,-0.769,-0.140,19.134,0.000,-0.001,0.383,18.994,0.094
110.264841000,16.163395000,16.338928,43,46.097820,43762,-0.0003,0.145,2.285,0.953,0.095,0.028,-0.017,0.050,-0.118,-0.277,0.168,0.223,0.057,-0.215,2.244,0.185,1516,1481,900,1460,365.792,-30.622,-1511.228,1,82,0,-0.180,0.366,-0.095,0.091,-0.360,-0.042,-0.769,-0.562,19.134,-0.000,-0.004,-0.311,18.572,0.095
110.265215000,16.163769000,16.350037,43,113.960114,43763,-0.0107,0.146,2.286,0.953,0.095,0.028,-0.017,0.048,-0.120,-0.278,0.086,0.113,0.018,-0.215,2.244,0.185,1516,1481,900,1460,365.430,-30.664,-1512.189,1,82,0,-0.181,0.365,-0.095,0.090,-0.361,-0.042,-0.769,-0.823,19.134,-0.000,-0.005,-0.157,18.310,0.095
110.269317000,16.167871000,16.357849,43,2710.027100,43764,-0.0037,0.147,2.286,0.953,0.102,0.028,-0.021,0.043,-0.120,-0.280,-0.099,0.093,-0.052,-0.215,2.244,0.185,1516,1483,900,1460,365.068,-30.706,-1513.149,1,82,0,-0.181,0.365,-0.102,0.082,-0.362,-0.042,-0.768,-3.025,19.133,-0.000,-0.020,-1.879,16.107,0.102
110.279937000,16.178491000,16.369995,43,243.961945,43765,-0.0015,0.148,2.286,0.953,0.095,0.025,-0.021,0.037,-0.119,-0.283,-0.195,0.095,-0.100,-0.215,2.244,0.185,1515,1481,900,1459,364.705,-30.748,-1514.109,1,82,0,-0.181,0.365,-0.095,0.089,-0.363,-0.042,-0.768,-0.921,19.132,0.000,-0.006,1.155,18.211,0.095
110.293146000,16.191700000,16.379822,43,94.224068,43766,0.0034,0.148,2.286,0.952,0.092,0.023,-0.022,0.031,-0.117,-0.286,-0.294,0.099,-0.149,-0.215,2.244,0.185,1515,1481,900,1459,364.342,-30.791,-1515.069,1,82,0,-0.182,0.364,-0.092,0.090,-0.364,-0.043,-0.768,-0.326,19.132,0.000,-0.002,0.404,18.807,0.092
110.301456000,16.200010000,16.390045,43,75.746101,43767,-0.0019,0.149,2.286,0.952,0.090,0.023,-0.020,0.028,-0.120,-0.289,-0.290,0.010,-0.184,-0.215,2.244,0.185,1515,1480,900,1458,363.977,-30.833,-1516.029,1,82,0,-0.182,0.364,-0.090,0.092,-0.365,-0.043,-0.768,0.222,19.132,0.000,0.001,0.357,19.354,0.090
110.314304000,16.212858000,16.400055,43,120.423889,43768,0.0028,0.150,2.287,0.952,0.088,0.023,-0.019,0.027,-0.120,-0.290,-0.249,0.021,-0.163,-0.215,2.244,0.185,1515,1480,900,1458,363.612,-30.876,-1516.988,1,82,0,-0.183,0.364,-0.088,0.093,-0.365,-0.043,-0.768,0.792,19.133,0.000,0.005,0.380,19.925,0.088
110.325243000,16.223797000,16.410034,43,77.875557,43769,0.0010,0.151,2.287,0.952,0.086,0.024,-0.020,0.026,-0.117,-0.289,-0.225,0.085,-0.098,-0.215,2.244,0.185,1515,1479,900,1459,363.245,-30.919,-1517.947,1,82,0,-0.183,0.363,-0.086,0.094,-0.366,-0.043,-0.767,1.271,19.133,0.000,0.008,0.320,20.404,0.086
110.335944000,16.234498000,16.420258,43,91.457840,43770,0.0005,0.152,2.287,0.952,0.082,0.025,-0.021,0.021,-0.110,-0.286,-0.273,0.222,-0.022,-0.215,2.244,0.185,1516,1478,900,1459,362.878,-30.963,-1518.906,1,82,0,-0.183,0.363,-0.082,0.098,-0.367,-0.044,-0.767,2.415,19.134,0.000,0.016,0.746,21.549,0.082
110.344149000,16.242703000,16.430054,43,93.510376,43771,-0.0016,0.152,2.288,0.951,0.086,0.027,-0.026,0.023,-0.109,-0.286,-0.164,0.193,-0.012,-0.215,2.244,0.185,1516,1479,900,1459,362.511,-31.007,-1519.864,1,82,0,-0.184,0.363,-0.086,0.093,-0.368,-0.044,-0.767,1.064,19.134,-0.000,0.007,-0.920,20.198,0.086
110.350057000,16.248611000,16.439270,43,121.951218,43772,-0.0033,0.153,2.288,0.951,0.085,0.030,-0.029,0.021,-0.107,-0.288,-0.174,0.215,-0.049,-0.215,2.244,0.185,1517,1479,900,1459,362.142,-31.051,-1520.822,1,82,0,-0.184,0.362,-0.085,0.093,-0.369,-0.044,-0.766,1.229,19.135,0.000,0.008,0.119,20.364,0.085
110.360289000,16.258843000,16.449829,43,169.434097,43773,-0.0003,0.154,2.288,0.951,0.079,0.030,-0.029,0.018,-0.104,-0.292,-0.200,0.227,-0.135,-0.215,2.244,0.185,1517,1477,900,1458,361.773,-31.096,-1521.780,1,82,0,-0.185,0.362,-0.079,0.098,-0.369,-0.044,-0.766,2.916,19.136,0.000,0.019,1.065,22.052,0.079
110.371146000,16.269700000,16.458344,43,97.799515,43774,0.0023,0.155,2.288,0.950,0.078,0.030,-0.030,0.017,-0.104,-0.296,-0.185,0.179,-0.224,-0.215,2.244,0.185,1517,1477,900,1457,361.403,-31.140,-1522.737,1,82,0,-0.185,0.361,-0.078,0.099,-0.370,-0.045,-0.766,3.086,19.137,0.000,0.021,0.133,22.223,0.078
110.381192000,16.279746000,16.470032,43,92.165901,43775,-0.0016,0.155,2.289,0.950,0.072,0.027,-0.027,0.017,-0.104,-0.300,-0.137,0.125,-0.244,-0.215,2.244,0.185,1516,1476,900,1457,361.032,-31.185,-1523.694,1,82,0,-0.185,0.361,-0.072,0.103,-0.371,-0.045,-0.765,4.680,19.138,0.000,0.031,0.909,23.818,0.072
110.389972000,16.288526000,16.479797,43,99.601593,43776,-0.0010,0.156,2.289,0.950,0.071,0.025,-0.026,0.020,-0.105,-0.302,-0.030,0.078,-0.244,-0.215,2.244,0.185,1516,1475,900,1456,360.661,-31.230,-1524.650,1,82,0,-0.186,0.361,-0.071,0.104,-0.371,-0.045,-0.765,5.064,19.140,0.000,0.034,0.263,24.204,0.071
110.400144000,16.298698000,16.488617,43,113.986092,43777,0.0013,0.157,2.289,0.950,0.073,0.024,-0.020,0.028,-0.104,-0.304,0.196,0.074,-0.232,-0.215,2.244,0.185,1516,1476,900,1456,360.289,-31.276,-1525.607,1,82,0,-0.186,0.360,-0.073,0.101,-0.372,-0.045,-0.765,4.170,19.141,-0.000,0.028,-0.676,23.312,0.073
110.411550000,16.310104000,16.500031,43,98.376785,43778,-0.0000,0.157,2.289,0.950,0.065,0.022,-0.018,0.030,-0.098,-0.303,0.200,0.181,-0.148,-0.215,2.244,0.185,1515,1474,900,1456,359.916,-31.321,-1526.563,1,82,0,-0.186,0.360,-0.065,0.109,-0.372,-0.046,-0.765,6.514,19.143,0.000,0.043,1.369,25.657,0.065
110.424585000,16.323139000,16.508972,43,87.719299,43779,0.0041,0.158,2.289,0.949,0.067,0.021,-0.023,0.030,-0.096,-0.302,0.139,0.213,-0.107,-0.215,2.244,0.185,1515,1475,900,1457,359.543,-31.367,-1527.519,1,82,0,-0.187,0.360,-0.067,0.106,-0.373,-0.046,-0.765,5.806,19.145,-0.000,0.039,-0.528,24.951,0.067
110.431186000,16.329740000,16.520020,43,76.763641,43780,-0.0045,0.158,2.290,0.949,0.067,0.021,-0.023,0.028,-0.094,-0.302,0.060,0.207,-0.067,-0.215,2.244,0.185,1515,1474,900,1457,359.170,-31.413,-1528.475,1,82,0,-0.187,0.359,-0.067,0.106,-0.374,-0.046,-0.765,5.884,19.147,0.000,0.039,0.047,25.031,0.067
110.444561000,16.343115000,16.530060,43,151.607040,43781,0.0033,0.159,2.290,0.949,0.066,0.020,-0.018,0.022,-0.090,-0.302,-0.091,0.242,-0.055,-0.215,2.244,0.185,1515,1474,900,1457,358.795,-31.459,-1529.431,1,82,0,-0.187,0.359,-0.066,0.106,-0.374,-0.046,-0.764,6.080,19.149,0.000,0.041,0.130,25.229,0.066
110.456156000,16.354710000,16.539886,43,74.811104,43782,0.0018,0.160,2.290,0.949,0.068,0.018,-0.014,0.019,-0.090,-0.305,-0.154,0.179,-0.112,-0.215,2.244,0.185,1515,1475,900,1456,358.420,-31.505,-1530.386,1,82,0,-0.188,0.358,-0.068,0.103,-0.375,-0.046,-0.764,5.153,19.151,-0.000,0.034,-0.629,24.304,0.068
110.465968000,16.364522000,16.550049,43,86.296165,43783,-0.0004,0.160,2.290,0.949,0.067,0.015,-0.014,0.019,-0.092,-0.307,-0.124,0.090,-0.134,-0.215,2.244,0.185,1514,1475,900,1456,358.044,-31.551,-1531.342,1,82,0,-0.188,0.358,-0.067,0.103,-0.376,-0.046,-0.764,5.361,19.153,0.000,0.036,0.137,24.514,0.067
110.476244000,16.374798000,16.560059,43,101.967979,43784,0.0003,0.161,2.290,0.949,0.064,0.010,-0.008,0.013,-0.089,-0.307,-0.233,0.153,-0.109,-0.215,2.244,0.185,1513,1474,900,1456,357.668,-31.598,-1532.297,1,82,0,-0.188,0.358,-0.064,0.105,-0.376,-0.046,-0.764,6.143,19.155,0.000,0.041,0.521,25.298,0.064
110.480210000,16.378764000,16.569733,43,97.370987,43785,-0.0057,0.162,2.290,0.949,0.067,0.008,-0.002,0.011,-0.087,-0.306,-0.230,0.165,-0.060,-0.215,2.244,0.185,1513,1475,900,1456,357.291,-31.644,-1533.253,1,82,0,-0.189,0.357,-0.067,0.102,-0.377,-0.046,-0.765,5.208,19.157,-0.000,0.035,-0.644,24.365,0.067
110.489639000,16.388193000,16.578705,43,252.461502,43786,0.0004,0.162,2.290,0.949,0.070,0.007,-0.007,0.013,-0.086,-0.304,-0.120,0.140,0.027,-0.215,2.244,0.185,1513,1476,900,1457,356.913,-31.690,-1534.208,1,82,0,-0.189,0.357,-0.070,0.098,-0.378,-0.046,-0.764,4.307,19.158,-0.000,0.029,-0.670,23.465,0.070
110.507419000,16.405973000,16.589569,43,106.134575,43787,0.0069,0.163,2.290,0.949,0.068,0.007,-0.001,0.010,-0.086,-0.304,-0.156,0.113,0.016,-0.215,2.244,0.185,1513,1476,900,1457,356.534,-31.736,-1535.164,1,82,0,-0.189,0.357,-0.068,0.099,-0.378,-0.046,-0.765,4.572,19.160,0.000,0.030,0.162,23.731,0.068
110.515645000,16.414199000,16.599945,43,56.268288,43788,-0.0022,0.164,2.290,0.949,0.068,0.010,0.000,0.006,-0.084,-0.302,-0.216,0.117,0.052,-0.215,2.244,0.185,1513,1476,900,1457,356.155,-31.783,-1536.120,1,82,0,-0.190,0.356,-0.068,0.099,-0.379,-0.047,-0.765,4.567,19.161,-0.000,0.030,-0.003,23.729,0.068
110.522328000,16.420882000,16.610046,43,121.654503,43789,-0.0034,0.165,2.291,0.949,0.073,0.017,-0.004,0.003,-0.084,-0.303,-0.227,0.083,0.031,-0.215,2.244,0.185,1515,1477,900,1457,355.775,-31.830,-1537.075,1,82,0,-0.190,0.356,-0.073,0.093,-0.380,-0.047,-0.764,3.073,19.162,-0.000,0.020,-0.986,22.235,0.073
110.537721000,16.436275000,16.620270,43,149.767853,43790,0.0052,0.165,2.291,0.949,0.072,0.018,-0.005,-0.005,-0.080,-0.303,-0.371,0.182,0.012,-0.215,2.244,0.185,1515,1477,900,1457,355.394,-31.877,-1538.031,1,82,0,-0.190,0.355,-0.072,0.093,-0.381,-0.047,-0.764,3.273,19.163,0.000,0.022,0.130,22.436,0.072
110.550435000,16.448989000,16.629974,43,64.994148,43791,0.0030,0.166,2.291,0.949,0.070,0.018,-0.005,-0.010,-0.079,-0.304,-0.413,0.158,-0.021,-0.215,2.244,0.185,1515,1477,900,1456,355.013,-31.924,-1538.986,1,82,0,-0.191,0.355,-0.070,0.094,-0.381,-0.047,-0.764,3.519,19.164,0.000,0.023,0.169,22.684,0.070
110.551526000,16.450080000,16.640045,43,78.696785,43792,-0.0090,0.167,2.291,0.949,0.072,0.013,-0.001,-0.015,-0.079,-0.306,-0.428,0.123,-0.068,-0.215,2.244,0.185,1514,1477,900,1456,354.631,-31.972,-1539.942,1,82,0,-0.191,0.355,-0.072,0.092,-0.382,-0.047,-0.764,3.074,19.165,-0.000,0.020,-0.295,22.240,0.072
